Name,Username,Label
UFP Universal,folhauniversal,0.0
Sarto,ailtonprefeito,0.0
Pryscilla Marcondes,prymarcondesoficial,1.0
Papelaria Botafogo (PBArtes),papelariabotafogo,1.0
Portal da Base BR,portaldabasebrasil,1.0
Sargento Alan,sargentoalan.adm,1.0
Fabio Galdino,fabioghaldino,1.0
Homem Aranha De Rio Das Ostras,ai.riodasostras,0.0
Leonardo Carvalho,gilbescarvalho,0.0
Todo Mundo Odeia o Chris,ocretinosincero,0.0
Tua Rádio Fátima,tuaradiofatima,1.0
De Moraes Advocacia,zodosertao,0.0
|MPB E POESIA|,mpbepoesia_,1.0
Roma News,brotasnewsoficial,0.0
Stahelin Store,amazuoriental,0.0
Distrito Jabaquara Alerta,marciamendescoiffure,0.0
Dalmi Junior,dalmijunioroficial,1.0
HOME ART,anittaze,0.0
Fabiano Barcellos,jadirbarcellos,0.0
Alerta de Notícias RJ,marrocossandra,0.0
Prefeitura de Brejo Santo,melynaryos,0.0
Bp Guaracy Santos,ibiapabaonline,0.0
Jeito Descarado,jeitodescarado,1.0
,karen_valezio,0.0
Ronaldo Martins,nandomartins,0.0
Marco Junior,marcojuniorbr,1.0
APTR,juniordebeto11,0.0
RÁDIO CIDADE,radiocidadecamaqua,1.0
Ferreira Eventos Culturais,ferreiraeventosculturais,1.0
Fala Barreiras,falabarreiras,1.0
Postando de tudo um pouco,postandodetudoumpouco,1.0
Inst. Cervantes Belo Horizonte,institutocarolvaldes,0.0
Matheus Madeira,amoviscondedemaua,0.0
Nutricionista Lucas Moraro,lucasmoraro_nutri,1.0
João Victor Vasques | Jojo,stonewalllojaoficial,0.0
Tchê Araujo,magnoprefeito13,0.0
Corinthians | maistimão,adilson.calheiros,0.0
Tereza Arapium,arapiumtereza,1.0
AgroMulher l Carreira e Empreendedorismo,markimboinagrota,0.0
Marília Arraes,mariliaarraes,1.0
Thanis killian,blog.da.lady,0.0
Theatro Municipal RJ,theatromunicipal,0.0
Pastora Ruth Catala Official,praruthalves,0.0
Apoio Brasil 01,pino.brasil,0.0
Marco Antonio de Souza,assombroso762,1.0
Mevam - Goiânia Go,tvgoiania,0.0
Elisa Veeck,elisaveeck,1.0
Vicentinho Júnior,saulomazagao,0.0
Loja Santo Antonio,lojasantoantonio,1.0
Vereador Soneca,vereadorsoneca,1.0
Seinfra MG,seinfra_mg,1.0
Augusto Jams,corte_costura_off,0.0
Pra. Ezenete Rodrigues 🇧🇷,nise.rodrigues,0.0
Louletano DC Futebol,loukos_no_futebol,0.0
Deputado Estadual,castellobrancosp,1.0
Fundação Roberto Marinho,fundacaorobertomarinho,1.0
Cidadão João Capiberibe,anacarolinafleuryy,0.0
SeteLagoas.com.br,y.setelagoas,0.0
Sobre Funk,poderosotimao_lapa,0.0
Nossa Voz,brotherstrips,0.0
Patriota Boladão 2,patriotaboladao2,1.0
Danielle Benjoino,daniellebornia,0.0
MAYRA ANDRADE,brunaandradeoficiaal,0.0
Bispa Rubia Sousa,adrianodesouza,0.0
Márcio Chagas,_omarciochagas,1.0
Glayson Araujo,highprofilemagazine,0.0
Gabriel Santos Elias,gabrieleliasdf,1.0
sɪɴɢᴜʟᴀʀɪ ɪɴ,singulari.in,1.0
i-Study Interactive Learning,retorres,0.0
Moda Center Online,modacenteronline,1.0
João Neto Janjão,joaodejanjao,1.0
Município de Igaratá,municipiodeoeiras,0.0
J E N I F E R,jeeini,1.0
SegueTur - Agência de Viagens,yurecarneiro,0.0
Blog do Ney Lima,blogdoneylima,1.0
Ailce Kira Moreira,ailce_moreira,1.0
Keinha Jesus,anderrupson,0.0
Banda Gricerina - Punk/HC,gricerina,1.0
Fran Albuquerque,mariaalbuquerque,0.0
Mylla Karvalho🎤Ícone,massafmmaringa,0.0
Acionistas Vienenses,acionistasvienenses,1.0
Cresci e Perdi - Eldorado/Contagem MG,crescieperdi_eldorado,1.0
𝘔𝘜𝘈𝘙𝘌𝘚𝘖𝘍𝘐𝘊𝘐𝘈𝘓✴️®,muaresoficial,1.0
Jornal do Bairro Castelo,jornaldobairrocastelo,1.0
👽 MC Kevin 🛸,mckevin98_,0.0
Marcus Salles,prmarcussalles,1.0
Ilé Candomblé - Jogo de búzios,leandroleo,0.0
Portal Pontual,pontualportal,1.0
Tatiane Moreno,luisalacerda_,0.0
Record TV Rio,recordtvriopreto,0.0
Ana Paula Lima,paulalima,0.0
Cloves Andrade,aleandrade32,0.0
📚 🍎 Mestre DANIEL VÍCOLA💡👀,danielvicola,1.0
Tarcisio Pedreira,prefeitotarcisio,1.0
Naira Valentim-Canecas Personalizadas,naira_valentim,1.0
CMP,cmp.brasil,1.0
J o a n a  M o u r a,inoutcooking,0.0
Comprecar,comprecar,1.0
Thainara Faria 🌱,thamarazaia,0.0
Flamengo minha paixão,_flamengo_minhapaixao_,1.0
Diário do Sul,diariodovale,0.0
FAROL- Faculdade de Rolim de Moura,good_babis,0.0
Deputado Estadual,unipeoficial,0.0
Eu Sou de Direita,eusou_dedireita,1.0
Gabriela Sabino,karennascimentomusica,0.0
Paulo Humberto do Casamento,vereadorpaulohumberto,1.0
PL Mulher Nacional,circocrescereviver,0.0
Maria Antonietta #Atfer,maria.antonietta_a,1.0
Sérgio Turra,sevenboysoficial,0.0
O DENTISTA ACADÊMICO ®,odentistaacademico,1.0
Adrilles Jorge,tomelitrips,0.0
Ana Novaes,faltarte,0.0
Fernando Barroso Filho,barrosof,1.0
Cinderela Fitas e Viés,cinderelafitas,1.0
Testes da Massa (Podtestes),paulinasbrasil,0.0
Igreja do Nazareno Santo André,colonialarquitetura,0.0
Século 20,seculovinte.veiculosdecolecao,1.0
Patricia Simoes/ moda / tendência,patriciarammos,0.0
Escape 60',escape60oficial,1.0
Tribunal de Justiça de MT,tjmtoficial,1.0
Ciência inForma,blogdosilvinho_oficial,0.0
DRIBLAGEM,crescieperdi_santoamaro,0.0
Dra Deolane Bezerra ⚖️,angelica_manguele,0.0
Milk Brinquedos,milkbrinquedos,1.0
Danilo Rinaldini,daniapone,0.0
[FECHADO],smeraldonews,1.0
Salvos por Cristo - Fé Reformada,tvprefeito,0.0
Nutri Paula Pinheiro,larezzooficial,0.0
Maria Mattos,tardecommaria,0.0
AG Immigration Group | Advogado de Imigração EUA 🇺🇸,agimmigration.law,1.0
Perfil oficial da Comissão de Desportos do Exército,jennifernascimentto,0.0
Esportes GZH,paposdeboleiro,0.0
Ali-Z Sound System aka Tiago Torres,raizesdomundo,0.0
Júnior D’Oxóssi 🏹,juniormendes,0.0
Mercial Arruda,prefeiturataruma,0.0
Robson Viturino,rviturino,1.0
Alexandre 🐻 22,oruamsosiaofc_,1.0
Dudu-Som Eduardo,eduardodugois,0.0
IFNMG,eulucaspaiva,0.0
Duzani Itanhaém,duzaniitanhaem,1.0
Sion Produções,jornaisdebairrojba,0.0
Erico Stevan Goncalves,ericostevangoncalves,1.0
CrossFit 1530®,crossfit1530,1.0
Toni Reis,toni_reis,1.0
Coronel Mocellin,coronel.moreno,0.0
Pássaro Azul Produções,passaroazulproducoes,1.0
Maria Mattos,viagemcommariaa,1.0
Rocka Restaurant | Búzios,jc_jornalacidade,0.0
Ágatha Prado,cometti_luis,0.0
Nunca Desistas Oficial,nunescostacs,0.0
Flaví Gomez,correiodeimbe,0.0
Açougue Bom Beef by Netão,bombeef,1.0
Escola Presb. Erasmo Braga,solidariedade_br,0.0
Arquiteta Brasileira em Miami,danimarini,0.0
SOMOS Educação,pietra_vitorinny,0.0
HELLO BRASIL 🇧🇷,hellobrasiloficial,1.0
📚 🍎 Mestre DANIEL VÍCOLA💡👀,dep.roberiomonteiro,0.0
Alex Braz,seligabrazil,0.0
Comadre Store,comadre_store_,1.0
Cid Arruda,thi.arruda,0.0
Soane Galvão,andremgalvao,0.0
D&G FASHION ATACADO E VAREJO SLIM/PLUS,degfashion_oficial,1.0
Vico,nicoboco_oficial,0.0
Rádio BHFM,radiobhfm,1.0
Gustavo Cintra,bolsomito_nordestino,0.0
Bomba de Estrelas 💣,bombadeestrelass,1.0
Joga Na Cara Cat 💁🏼‍♀️😺,djcatcatoficial,1.0
Fanin Motors,furdianimotors,0.0
A Nova Missiana,reporternordeste,0.0
POHA MACHO!,hallymachado,0.0
Maria Christina Barreiros,martinhabarretosa,0.0
Dom Lancellotti,padrejulio.lancellotti,0.0
Enjoy News 👅👅,plenonews,0.0
Coronel Adriana,_elivelton.oliveira,0.0
Empório e Cafeteria,_amanda.sou,0.0
Flavio Delli,oreinoempessoa,0.0
Partido Socialista Brasileiro,onlinerickmodas,0.0
LIFESTYLE E MENTALIDADE DE PROGRESSO 🔥,evolua_mude,1.0
LOJAS EM ATACADO DA 44 • GOIÂNIA!,gigaatacado,0.0
Renata Abreu,blogdedaltroemerenciano,0.0
Beira Praia Shopping,praiashopping,0.0
QXUTE - PERNAMBUCO,_qxute,1.0
Prefeitura de Grossos RN,prefeiturademossoro,0.0
Miria Cardoso Eliton De Bona🌻,miriacardosoelitondebona,1.0
Filmes and Séries,dicas_filmeseseries,0.0
Feijoada Eletronica Official,feijoada_eletronica_official,1.0
Celina da Piedade,marcelinodalmeidaoficial,0.0
RING LIGHT BRASIL OFICIAL  🇧🇷,rodrigogomes.oficial,0.0
💞 MENINAS PLUS SIZE 💞,meninas_plussize,1.0
Horacio P Palma,jeronimorodriguesba,0.0
Carol Dias,nobredoceriabauru,0.0
JUÁ CEM MIL GRAUS®,jampamilgrau,0.0
Antonio Carlos Batista Do Nascimento,tvintegracao,0.0
VOCÊ NOTÍCIAS,gabimodas.oficial,0.0
Rolling Stone Brasil,direitaminas_7l,0.0
Cultura FM,culturaflor_,0.0
Farmácia Floral,fbtvnews,0.0
Vira Homem Porra,virahomemporraa,1.0
Rádio BandNews FM,radiobandnewsfm,1.0
Andréa Pimentel ♎😻🐶,andreamedvet,1.0
Notícias dos Famosos Oficial,noticiadefamososof,0.0
Jô Farias,r.silvaadvogados,0.0
Beauty Stars Eventos,brutseventos,0.0
Universidade Federal de Goiás,ufg_oficial,1.0
Partiu ES,pretitudes,0.0
Tribunal de Justiça Alagoas,tjal.oficial,1.0
Professor Ivamberg,julianamonteiro,0.0
𝗦𝗢𝗨 𝗔𝗟𝗩𝗜𝗡𝗘𝗚𝗥𝗢  ⚪⚫👑,2gpte_exercito,0.0
Soraia Barroca,maestrogabrielmachado,0.0
Audi Terremoto & SOM,teknokuen,0.0
Galo Futebol Americano,galofamericano,1.0
Gleide Davis 🐍,lindalinda_vc,0.0
Edilaine Ricardo,edilaine.ricardo.7,1.0
Leonardo Guimarães,drleonardomt,0.0
Cresci e Perdi Marília,dodsworth.magnavita,0.0
CMTC-Transportes,anderson.fabio_usa,0.0
Rafa Brites,rafaelgbrito,0.0
iasmin almeida,descontos.iasmin,1.0
Henry Santos,evangelizar_nossa_missao_,0.0
Assembleia do Espírito Santo,assembleiars,0.0
SaferNet Brasil,marcelobboy,0.0
Paulo Santos Simao,paulosantos.rj,0.0
I a n  M æ n f e l d,ianmaenfeld,1.0
Roteirices,foradeseriepodcast,0.0
CRM de Pernambuco ⚕️,cieepe,0.0
Rao,raonyp,1.0
Rodrigo Góes | Fábrica de Milhas,ronaldoserruya,0.0
👦🏻⛅️ Aquele Jovem Espírita,aquelejovemespirita,1.0
Alexandre Birman,alefbraian,0.0
Bloomberg Línea Brasil,bloomberglineabrasil,1.0
Rádio Fortaleza FM,riomarfortaleza,0.0
Instituto Viva Bicho,institutovivabicho,1.0
Dra. Ana Lúcia Tourinho,evilytourinho,0.0
Livraria Paisagem,eyderbrasil_,0.0
Radar,politica_sigma,0.0
Marinha Portuguesa,marinhaportuguesa,1.0
Fatos News Oficial🇧🇷,4cantosnewsoficial,0.0
Caio Collection,fortalezaesportes,0.0
Simone Spon Holz,simoneoficial,0.0
Central Das Armas Maceio,centraldasarmasmaceio,1.0
chora_esquerdabr,chora_esquerdabr,1.0
Dom Helder,roberto_macieel,0.0
Universo das divas Divulgação,portalnoticia1,0.0
Dnego Justino,danjustino,0.0
Jornal O DEBATE,samaradoquilomboperiferico,0.0
Maicon Santini,maiconsantini,1.0
maria karina,mariadeantonia,1.0
JuriNews,jurinewsbr,1.0
Beatrix Cacau,magicpirotecnia,0.0
Amor Sem Aspas | LGBTQIA+ 🏳️‍🌈,drjeanfreire,0.0
PORCO ONLINE 1914 ⓟ,gordomovel_,0.0
Iya Barbara,anabarbara,0.0
Ana Rüsche,anarusche,1.0
Julio Renato Lancellotti,padrejulio.lancellotti,1.0
Elga Figueiredo,elgafigueiredo,1.0
Valeria Castro Jardelino da Costa,unibta.aldeiarecife,1.0
Bejota Mais - Quadros,avil_textil,0.0
Hoje no Mundo Militar,hojenomundomilitar,1.0
LUCAS O FOFOQUEIRO 🔥,kinedubrasil,0.0
Rádio Digital Pop,trioalvorada,0.0
⠀⠀⠀⠀⠀⠀⠀⠀⠀  ⠀⠀⠀⠀A M O R   G A Y,rorro_manicoba,0.0
Casa Branca Imobiliaria,karynacubasconsultoria,0.0
Lukie 💙,luen_oficial,0.0
Ateliê Flor de Amêndoa ®️,cidaborghetti,0.0
Patricia Gomes Perfil Oficial,pastorapatricia,0.0
Helena weyth _ofc,celiahelenaoficial,0.0
Lia Antunes,direitaunida_brasil,0.0
Eduardo Bolsonaro🇧🇷,bolsonarope,0.0
Mariana Queiroz,marianaqueirozjornalista,1.0
Greenpeace Leste Paulista,bluetreepaulista,0.0
Laís Conter,laisconter,1.0
Buriti Shopping Mogi Guaçu,prismec_moveis,0.0
Normas Casas,direita.combz,0.0
Terra Visão,terracomunidade,1.0
Coletivo Resistência Feminista ES ♀️,tarcisiogdf,0.0
Nélio Queiróz,nelorao,0.0
Xuxa Xou,xuxaxou,1.0
Tarcila Tanhã,verarotta,0.0
Gustavo Fassarella,gustavofassarella,1.0
You Mais Store,farmaciafloral,0.0
lulista,esquerda_piauiense,1.0
Rota do Café Especial ®️,rotadocafeespecial,1.0
Chandelly Braz,chandellybraz,1.0
Michelle Belmont,wimbelemdon,0.0
Marco Aurélio Gois Dos Santos,startupi,0.0
Mais Brasil,maisbrasilia,0.0
Nilto Tatto,arimateia_oficial,0.0
CNASANTOSGONZAGA,chrisgonzaga,0.0
Maciel Santos,marcioayer,0.0
Jaffar Bambirra,kessesoficial,0.0
Cronograma capilar Paula Kuhn,cronogramacapilar_paulakuhn,1.0
TZ Viagens | OFICIAL,tfaviagens,0.0
Bosco Tabosa,boscocostase,0.0
Rádio Comunitária de FW,tiagogreis,0.0
Dr. Sérgio Colagrande,clarkandre,0.0
Luciana Sérvulo,charmedebrigadeiro,0.0
POLÍCIA CIVIL - 8ª DRP,paratypasseios,0.0
BANANA CAFÉ 🍌☕️ Campinas,ingressoflyoficial,0.0
Parnaíba is Dead,phbisdead,1.0
Guilherme Neilly,corretorguilhermeneilly,1.0
D'AZUL MODA EXECUTIVA & EVANGÉLICA,yamodasevangelica,0.0
Rlagos Notícias,portugueseficiente,0.0
Master Carnes Campestre,mnaa_lisboa,0.0
Cervejaria Vierbrauer,vierbrauer,1.0
✨Closet da lilly,comitivadosbrabuoficial,0.0
ALINE MIRANDA,victormirandaoficial,0.0
Canal do Quintão,instadoquintal,0.0
Guilherme Soul,guilhermesouloficial,1.0
MPRS,ministeriopublicosc,0.0
Igreja Presbiteriana Limeira,karlagvidal,0.0
Vivi Ribeiro | Influencer,blogviviribeiro,1.0
Agencia influenciar Oficial,agenciainfluenciar,1.0
🎩 CARTOLA DICAS FC🎩,cartola_dicasfc,1.0
Miguel Cabral,prefeitomiguelcabral,1.0
Geovanne Santos,goldasorteoficial,0.0
Já Que a Mídia Não Fala 🤷🏻‍♂️,jaqueamidianaofala,1.0
Music Life,triumphtrx,0.0
🏛💎 Gusttavo Lima Embaixador 💎🏛,afabianepereira,0.0
Olimpíada Todo Dia,meutocantinsoficial,0.0
LAGOINHA MANAUS | SEDE,lagoinhacanoas,0.0
Prefeito Novinho,novinhocerrocora,1.0
🪻Dicas de Bruxaria ☆ Bruxa Redmoon 🪻,vontadeempreendedora,0.0
Luana Xavier,luaxavier,1.0
Instituto de Estética Orofacial Dr. Fernando Gentil - ODONTODOC,institutofernandagaigher,0.0
Virna Santolia - fotografa,imoveissalvadorbahiaoficial,0.0
Lenilson Alves Oficial,arilssonalves,0.0
Edublin,e_dublin,1.0
Bruno Loyola Tech Products,bruno_loyola,1.0
Kathia Woods 🇧🇷,kathia_woods,1.0
Pragmatismo,babadosecretoficial,0.0
fernandosanches.net,fernandosanches,0.0
AXN Movies Portugal,carlosviana,0.0
Do Protesto à Resistência,dprcrew,1.0
Famalizou,faelmariz,0.0
Loukos_no_futebol,louletanodcfutebol,0.0
Renata Belmonte,historiaseculturasindigenas,0.0
Blog do Pereira,institutodrfernandogentil,0.0
CENTRAL DE RAP🔥,centralderap_,1.0
Joy Sushi,joy_sushi,1.0
IFNMG,arthurvirgilionetoam,0.0
👑𝕭𝖔𝖚𝖙𝖎𝖖𝖚𝖊_𝕮𝖆𝖒𝖎𝖑𝖎𝖙𝖆👑,boutique_camilita,1.0
TV TEM,tvtemoficial,1.0
CasAmor Neide Silva,kikomascarenhas,0.0
Portal Do Equino,portaldobrejo,0.0
Garota de Ferro Fitness 💜,saradaedolarfitness,0.0
ESCOLÁSTICA DA DEPRESSÃO 🇧🇷🇻🇦,escoladadepressao,0.0
Naara 💜👑,lunazarattini,0.0
Correio do Imbé Notícias,direitaminas_pm,0.0
Núcleo Médico Psicológico,furodeorelhafortaleza,0.0
Ane Brito,agarotateconta,0.0
Mundo Kids Moda infantil,rafaelavilanovaa,0.0
Rede Amazônica Roraima,redeamazonicaroraima,1.0
𝐈𝐎,oab.bahia,0.0
SolidariedadeBR,solidariedade_br,1.0
Guardas Municipais do Brasil.,cremfoco,0.0
Corridas de Montanha,jornaldasmontanhas,0.0
Rivando Gois,arivangomes,0.0
Bioposture Colchões,goldentulipaddress,0.0
Bodim Marabá,tododemaria,0.0
Luiz Claudio Marcolino,escribodelalma,0.0
Marinas Found,blessedlojaoficial,0.0
𝗗𝘂𝗱𝘂 𝗦𝗼𝗮𝗿𝗲𝘀,dudusoares_pb,1.0
L A R I S S A 🦊 DJ,viacertanatalrn,0.0
Gysele opará🌻🌻🌻🌻🌻🌻,realmadrid.bra,0.0
Cida Oliveira,cidaoliveirapt,1.0
Garota de Ferro Fitness 💜,cidarruda,0.0
fecierj.ciclismo,fedportciclismo,0.0
Cintia Monjardim,cintia_konageski,1.0
POPTime,poptimebra,1.0
Ângelo Madureira,alexdemadureira,0.0
Casa Hacker,casahacker,1.0
Gastão Villeroy,fernanda.terapias1,0.0
Josiane Dias A RAINHA DAS GESTANTES 👸🏼🤰📸,diegosansifotografia,0.0
Angelo Afonso,angelo.neo,1.0
Dr Paulo Porto de Melo | Neurocirurgia - Neurociências,papelpop,0.0
brutusparty,brutusparty,1.0
Bíblia da Jusci | por Jusciane Silva,bibliadajusci,1.0
José Eduardo Coelho Dias,belcoelho,0.0
Carla Morando,deputadocarlosmacedo,0.0
Itamar Vieira Junior,itamarvieirajr,1.0
Descubra Domingos Martins - ES,jornal_o_anhanguera,0.0
Editora Onze Cultural,cvcultural,0.0
あまず,amazoniareal,0.0
White Sunset Embaixador -Gustavo Lima,rogercipo,0.0
George Sauma,georgesauma,1.0
Núcleo Suíça,grupomulheresdobrasil,0.0
Jovens Cristãos ✝️🇧🇷,jovens.cristaos.ro,1.0
Paula Taquari,dicasdepaula,1.0
CREA-ES,creaespiritosanto,1.0
Cartório no Foco,cartorioflix,0.0
Central Divulgações Teresina ©,centraldivulgacoesthe,1.0
Felippe Santana | Filhos de Irê,conexao_dofunk,0.0
Fábio Faria,fabiofaria.br,1.0
L í V I A   D E   B U E N O,liviadebueno,1.0
Jujuba Fashion Kids,jujubafashionkids,1.0
Gazeta de Itaúna,gazetadasemana,0.0
Jornal do Comércio,fabiobaraunadcx,0.0
Pão Diário,paodiariooficial,1.0
Jair Santos,jairsantosss55,1.0
Motiva Mundo,motivamundo,1.0
Casa Sapucaí,casa_kaua,0.0
Rubenita Lessa,cidadania23,0.0
Alex Braz,alexbrazrio,1.0
João Henrique,joaohenriquecatan,1.0
Andréa Galliza - Advogada,andregaliano,0.0
Diário do Aço,portaldiariodoaco,1.0
Danilo Castro,danilocastrosq,1.0
Escola Paulista de Dança,portaldobrejo,0.0
Luciana Andreatta,luci_andreatta,1.0
Vaneyse,ziann_jeans,0.0
Boulevard Shopping Brasília,boulevardshoppingbrasilia,1.0
Collor⏳,sistemafaeg,0.0
Eduardo Amorim,crescieperdi_eldorado,0.0
NBET91 - Jogos Online,nbet91oficial,1.0
REDECONOMIA REUNIDOS,joaninhacastelooficial,0.0
Azteca Calçados OFICIAL,dakotacalcados,0.0
Amanda Emily Negre Guimaraes,amandaemilynegre,1.0
Chico Alves,chicovaulino,0.0
Tiago Fernandes,marcelogermanoeag,0.0
Igreja Metodista em Cascadura,nossajacarei,0.0
g1 maranhão,egomaranhao,0.0
Por: Vitão FDC,trailraceriopreto,0.0
Melissa Fernandes | Maternidade,maeprimeiraviagemblog,1.0
Cristina Serra,elbiagannoum,0.0
Cabritos na Montanha,cabritosnamontanha,1.0
Corinthians | maistimão,maistimao,1.0
Inovação Urbana,verdao.info,0.0
Rádio Comunitária de FW,uniandradeoficial,0.0
Alemão Guimarães,sambadosguimaraes,0.0
Faculdade Qualittas,arquitretas,0.0
J3News Jornal e Tv,terra_nos,0.0
Duda Ramos ✨,altasfofoca,0.0
GP João Pessoa,gpbr.macapa,0.0
Grupo Águia Clube de Tiro ®,tauaoficial,0.0
Onde Comer em Salvador,optica_morais_soares,0.0
Mayka Schneider,maykaschneider,1.0
Flutuante Karipuna,flutuanterio,0.0
Lucelmo Lacerda,sintonizeoriginal,0.0
Cultura e Economia Criativa RJ,sececrj,1.0
PROF. MAURICIO NOVAES,geo.dicas,1.0
Caio Collection,odre_collection,0.0
modalmais,dragiceliasantana,0.0
Portal De Amazônia,mcenvolve,0.0
[FECHADO],antonioalimajr,0.0
Fortaleza Esportes ⭐️,fortalezaesportes,1.0
Priscila Ferreira  |  Espiritualidade,lucasalmeidal17,0.0
INBEC Pós-Graduação - MBA,skintecbrasil,0.0
Atacadão Posto 13 💛,diariosm,0.0
Angela Alves Machado,marcelofabianofotografia,0.0
Assim é Portugal,aliceportugal,0.0
João Palhano,padilhando,0.0
Mari Mola,eumaria,0.0
| Frazão |,marcelle.frazaoo,1.0
Abelardo Brito🇧🇷,randamundu,0.0
Annamaria Marchesini,annamaron,0.0
Rosane Borges,gersonborges,0.0
mariana gimenez,maringafm,0.0
Brasil plural,brasilruraltv,0.0
